X,Y,code,fclass,name
35.2759078,32.0040616,"3301",muslim_sunni,Cemetery
35.2998341,31.9295137,"3301",muslim_sunni,Cemetery
35.0686534,32.0173127,"3106",christian_orthodox,Ø±Ù‚Ø§Ø¯ ÙƒÙ†ÙŠØ³Ø© Ø§Ù„Ø¹Ø°Ø±Ø§Ø¡
35.2645952,31.7754519,"3301",muslim_sunni,Al Shuhada Mosque
35.2625221,31.7751057,"3100",christian,Ethiopian Orthodox Monastery
35.0672517,31.8697089,"3301",muslim_sunni,Cemetery
35.2997731,31.9287085,"3301",muslim_sunni,Ramon New Mosque
35.1141208,31.9771403,"3301",muslim_sunni,Cemetery
35.128744,32.054474,"3301",muslim_sunni,Qarawat Bani Zaid Mosque
35.1601814,31.9984359,"3301",muslim_sunni,Jebya Mosque
35.1588431,31.9989801,"3301",muslim_sunni,Cemetery
35.2643125,32.0323787,"3301",muslim_sunni,Alna'eem Mosque
35.1703404,31.9101066,"3301",muslim_sunni,Iben Taymeyah Mosque
35.1036348,32.033542,"3301",muslim_sunni,Omar Bin Al Khatab Mosque
35.1733812,32.0423543,"3301",muslim_sunni,Cemetery
35.2558735,31.8091309,"3301",muslim_sunni,Dahyat Al Salam Mosque
35.2016488,31.9088999,"3301",muslim_sunni,Een Mesbah Mosque
35.2241253,31.8723765,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ø¨Ø´ÙŠØ±
35.3015506,31.9524137,"3104",christian_lutheran,Church
35.2305809,31.9733979,"3301",muslim_sunni,Cemetery
35.1952468,31.8541051,"3301",muslim_sunni,Sa'ad Bin Abi Waqqas Mosque
35.085443,31.8948852,"3301",muslim_sunni,Bait Owr Mosque
35.1180765,32.0501666,"3301",muslim_sunni,Cemetery
35.1903962,31.9608204,"3301",muslim_sunni,Omar bin Alkhattab mosque
35.2155552,31.9612704,"3104",christian_lutheran,Cemetrey
35.0196695,31.9445669,"3301",muslim_sunni,Cemetery
35.1224696,31.8344606,"3301",muslim_sunni,Hamza Mosque
35.1952909,32.032592,"3301",muslim_sunni,Omar Bin Al Khattab Mosque
35.0190464,32.0285301,"3301",muslim_sunni,Al Farooq Mosque
35.2675758,31.743415,"3301",muslim_sunni,Ali bin Abi Taleb Mosque
35.1494011,31.9288644,"3301",muslim_sunni,Ein Kinia Cemetery
35.1491907,31.8242715,"3301",muslim_sunni,Al Shaikh Mohamad Atalah Mosque
35.0686468,32.0156607,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ Ø£Ù… Ø§Ù„Ù…Ø¤Ù…Ù†ÙŠÙ†
35.0733079,31.9489725,"3301",muslim_sunni,Mosque
35.1917068,31.8710985,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ Ø´Ø±Ø­Ø¨ÙŠÙ„ Ø¨Ù† Ø­Ø³Ù†Ø©
35.2699071,31.7319922,"3301",muslim_sunni,Al Ansar Mosque
35.142605,31.9058397,"3301",muslim_sunni,Ein Arik Mosque
35.2807746,31.8944465,"3301",muslim_sunni,Old Mosque
35.2024513,32.0370594,"3301",muslim_sunni,Obwain old mosque
35.2602515,31.8351601,"3301",muslim_sunni,Jafar Bin Abi Taleb Mosque
35.1261675,31.8694012,"3301",muslim_sunni,Al Tira New Mosque
35.2214814,31.9481573,"3301",muslim_sunni,Dahiat Almazra'h mosque
35.1350171,31.8402987,"3106",christian_orthodox,St. Cleophas Church
35.2056329,31.8631484,"3301",muslim_sunni,Cemetery
35.0581632,31.9070282,"3301",muslim_sunni,Saffa Mosque
35.2265755,31.8562797,"3301",muslim_sunni,Sa'ed Bin Amer Mosque
35.0584382,31.9031091,"3301",muslim_sunni,Cemetery
35.257073,31.7369113,"3301",muslim_sunni,Alshaikh Sa'd Mosque
35.2558779,31.7704232,"3301",muslim_sunni,Ù…Ù‚Ø¨Ø±Ø© Ø§Ù„Ø¹ÙŠØ²Ø±ÙŠØ©
35.0963846,31.9248114,"3301",muslim_sunni,Al Faruq Mosque
35.0355127,31.9845149,"3301",muslim_sunni,Al Sabereen Mosque
35.2107518,31.9182971,"3301",muslim_sunni,Al Kawthar Mosque
35.2394469,31.9247223,"3301",muslim_sunni,Biteen new mosque
35.1733493,31.9638941,"3301",muslim_sunni,Yaser Arafat Mosque
35.161443,31.9547963,"3301",muslim_sunni,Abu il shekh Mosque
35.1045089,31.8564487,"3301",muslim_sunni,Al Atqia' Mosque
35.1960134,31.8464078,"3301",muslim_sunni,Cemetery
35.2252919,31.8523924,"3301",muslim_sunni,Mosa Mosque
35.1789071,31.8165561,"3301",muslim_sunni,Cemetery
35.2587593,31.8051644,"3301",muslim_sunni,Belal Bin Rabah Mosque
35.2122993,31.9513801,"3301",muslim_sunni,Mosque
35.2617794,32.0402718,"3301",muslim_sunni,Sengel Mosque
35.2263433,31.9564823,"3301",muslim_sunni,Dura Alqare' New Mosque
35.104019,31.9665778,"3301",muslim_sunni,Dair Amaar Mosque
35.1965915,31.9701723,"3301",muslim_sunni,Mosque
35.2275161,31.871109,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø¹Ù…Ø± Ø¨Ù† Ø§Ù„Ø®Ø·Ø§Ø¨
35.1243687,31.8688768,"3301",muslim_sunni,Cemetery
35.3109459,32.0063582,"3301",muslim_sunni,Cemetery
35.2679544,31.8367624,"3301",muslim_sunni,Omar Bin Abd Alaziz Mosque
35.1243465,31.8693051,"3301",muslim_sunni,Al-Tira Old Mosque
35.1462508,32.0311554,"3301",muslim_sunni,Cemetery
35.2966611,31.9620174,"3300",muslim,Ù…Ù‚Ø¨Ø±Ø©
35.1039121,31.9260392,"3301",muslim_sunni,Al Huda Mosque
35.1283229,32.0535447,"3301",muslim_sunni,Al Shohada'
35.278244,31.8738627,"3300",muslim,Ù…Ù‚Ø¨Ø±Ø©
35.1852664,31.8479858,"3301",muslim_sunni,Al Jeb Cemetery
35.1049397,32.0296162,"3301",muslim_sunni,Cemetery
35.148078,31.9262297,"3301",muslim_sunni,Ein Kinia Mosque
35.2614901,31.9881155,"3301",muslim_sunni,Cemetery
35.1042035,32.0295343,"3301",muslim_sunni,Cemetery
35.210848,31.894559,"3301",muslim_sunni,Omar Ben Alkatab Mosque
35.2069605,31.8628892,"3301",muslim_sunni,Qalandya Mosque
35.070889,31.9265158,"3301",muslim_sunni,Bil'in Mosque
35.2017623,31.9692148,"3301",muslim_sunni,Cemetery
35.2027178,32.0305607,"3301",muslim_sunni,Obwain Grand Mosque
35.2514638,31.9193902,"3301",muslim_sunni,Dair Dibwan Mosque
35.117825,31.9156796,"3301",muslim_sunni,Der Bazi Mosque
35.0496876,31.9723184,"3301",muslim_sunni,Shebteen Big Mosque
35.0705273,31.9267626,"3301",muslim_sunni,Cemetery
35.1839841,31.8514483,"3301",muslim_sunni,Al Faruq Mosque
35.1640231,31.895268,"3301",muslim_sunni,Salah Al Dean Mosque
35.2326689,31.8551084,"3301",muslim_sunni,Al Ram Mosque For Women
35.2855192,32.0367109,"3301",muslim_sunni,Abu Baker Al Sedek Mosque
35.2209976,31.8896496,"3301",muslim_sunni,Alkhulafa Alrashidin Mosque
35.1960221,31.9041853,"3301",muslim_sunni,Alomary Mosque
35.2549431,31.8946595,"3301",muslim_sunni,Cemetery
35.2118313,31.9040101,"3301",muslim_sunni,Alein Mosque
35.1987536,31.9958994,"3301",muslim_sunni,Al Farooq Mosque
35.2353632,31.8467313,"3301",muslim_sunni,Anas Ben Malek Mosque
35.0686957,31.8690658,"3301",muslim_sunni,Beit Liqua Mosque
35.070533,31.8704392,"3301",muslim_sunni,Bait Liqya Old Mosque
35.2627971,31.7567712,"3301",muslim_sunni,New Cemetery
35.2182985,31.9126089,"3301",muslim_sunni,Abuobideh Mosque
35.1984371,31.8592433,"3301",muslim_sunni,Cemetery
35.2463177,31.8102635,"3301",muslim_sunni,Abu Obaideh Mosque
35.17068,31.9673576,"3301",muslim_sunni,Abu Shkhadem New Mosque
35.2772864,31.8732399,"3300",muslim,Ù…Ù‚Ø¨Ø±Ø©
35.1514166,31.8468239,"3301",muslim_sunni,Beit egza Mosque
35.2467231,31.852646,"3301",muslim_sunni,Mosque
35.0213806,31.9475358,"3300",muslim,Al Kawaja
35.2559505,31.7708188,"3300",muslim,ÙƒÙ†ÙŠØ³Ø©
35.071291,31.9441681,"3301",muslim_sunni,Kharbatha Mosque
35.2342997,31.851653,"3301",muslim_sunni,Mona Mosque
35.2736259,32.0040982,"3301",muslim_sunni,Cemetrey
35.2685964,31.8188763,"3301",muslim_sunni,Khaled Bin Al Waleed Mosque
35.0494928,31.9711879,"3301",muslim_sunni,Cemetery
35.1429857,31.906991,"3102",christian_catholic,Diwan Almu'alem Musa church
35.096784,31.9298816,"3301",muslim_sunni,Kufur Neamah Mosque
35.1651194,32.0489471,"3301",muslim_sunni,Mosque
35.2312498,31.8489757,"3301",muslim_sunni,Hamza Mosque
35.2856878,32.0338528,"3301",muslim_sunni,Cemetery
35.1111839,31.852619,"3301",muslim_sunni,Abu Ayob Al Ansari Mosque
35.1126865,31.8869193,"3301",muslim_sunni,
35.0176161,32.026014,"3301",muslim_sunni,Cemetery
35.0952357,31.9708308,"3301",muslim_sunni,Cemetery
35.1745018,31.8836388,"3301",muslim_sunni,Alawdeh Mosque
35.0671154,32.0167108,"3107",christian_protestant,church of God
35.1052393,32.0307823,"3301",muslim_sunni,Abu Baker Alsideeq Mosque
35.2081558,32.0035452,"3301",muslim_sunni,Cemetery
35.2014414,31.8989186,"3104",christian_lutheran,
35.1163811,31.9744929,"3301",muslim_sunni,Baitello Mosque
35.1161143,31.9420102,"3301",muslim_sunni,Aljaniyah Cemetery
35.2851392,32.0375904,"3301",muslim_sunni,Cemetery
35.265753,31.7630042,"3301",muslim_sunni,Salah Al Din Mosque
35.3466664,32.0202971,"3301",muslim_sunni,Al Moghayer Mosque
35.1798458,31.8942939,"3301",muslim_sunni,Al Safa wa Al Marwa Mosque
35.2139822,31.945756,"3301",muslim_sunni,Algalazon Mosque
35.0060423,31.9734997,"3301",muslim_sunni,Qebya Mosque
35.2576253,31.8587932,"3301",muslim_sunni,Al Ansar Mosque
35.2640871,31.7483988,"3301",muslim_sunni,Al Sediq Mosque
35.1479034,32.0344039,"3301",muslim_sunni,Dar Al Sudan New Mosque
35.1712935,32.0491833,"3301",muslim_sunni,Cemetery
35.076454,32.0012273,"3301",muslim_sunni,Omar Bin Alkhattab Mosque
35.1964618,31.9023419,"3106",christian_orthodox,Rashed Al Hadadeen Church
35.2615096,31.8134394,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø¹Ù†Ø§ØªØ§
35.2434141,31.9748665,"3301",muslim_sunni,Cemetery
35.1274549,32.0567334,"3301",muslim_sunni,Muhamad Hasan Mosque
35.3021297,32.0166588,"3301",muslim_sunni,Abu Falah New Mosque
35.0118349,31.978484,"3301",muslim_sunni,Qebia Cemetery
35.1238405,32.0427966,"3301",muslim_sunni,Cemetery
35.131232,31.8592391,"3301",muslim_sunni,Auqba Ben Nafe' Mosque
35.2151308,31.9057607,"3301",muslim_sunni,Alomari Mosque
35.1691372,31.9632431,"3301",muslim_sunni,Cemetery
35.244287,31.954321,"3301",muslim_sunni,
35.3091812,31.9897366,"3301",muslim_sunni,"Cemetery;Al Malke"
35.2728255,31.8775064,"3300",muslim,Ù…Ù‚Ø¨Ø±Ø©
35.2819925,31.7676386,"3301",muslim_sunni,Omar Bin Abd Al Azeez Mosque
35.1851728,31.8488276,"3301",muslim_sunni,Al Jeb Old Mosque
35.1263394,31.9177265,"3301",muslim_sunni,Der Bazi Mosque
35.25185,31.953138,"3301",muslim_sunni,Mosque
35.0466234,31.9493075,"3301",muslim_sunni,Mosque
35.0446689,31.8869178,"3301",muslim_sunni,Cemetery
35.2615092,31.7720026,"3301",muslim_sunni,Hamzah Mosque
35.2360113,31.8500222,"3301",muslim_sunni,Bilala Bin Rabah Mosque
35.2623895,31.9678299,"3301",muslim_sunni,Salah al din Mosque
35.2139728,31.9504268,"3301",muslim_sunni,Hera' Mosque
35.1244086,32.0174721,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ ØªÙ…ÙŠÙ… Ø¨Ù† Ø£ÙˆØ³ Ø§Ù„Ø¯Ø§Ø±ÙŠ
35.2771556,31.8723738,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ù…Ø®Ù…Ø§Ø³
35.0836896,31.8959402,"3301",muslim_sunni,Abu baker Alseddiq Mosque
35.11986,32.0481766,"3301",muslim_sunni,Kufor Ein Mosque
35.253692,31.8949683,"3301",muslim_sunni,Mosque
35.2093337,31.9518536,"3301",muslim_sunni,Al Galazon Mosque
35.1150867,31.9759945,"3301",muslim_sunni,Cemetery
35.2128241,31.9249238,"3301",muslim_sunni,Hamza Mosque
35.2271245,31.8676536,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ù‚Ù„Ù†Ø¯ÙŠØ§
35.1643884,31.9784086,"3301",muslim_sunni,Cemetery
35.1876786,31.9743862,"3301",muslim_sunni,Al Rahman Mosque
34.9944319,31.9659487,"3301",muslim_sunni,Budros Mosque
35.114161,31.915707,"3301",muslim_sunni,Der Bazi Cemetery
35.349012,32.019164,"3301",muslim_sunni,Almoghayer New Mosque
35.2037032,32.0368008,"3301",muslim_sunni,Cemetery
35.0866534,31.8933664,"3301",muslim_sunni,Cemetery
35.0974099,32.047763,"3301",muslim_sunni,Cemetery
35.1208882,31.9387357,"3301",muslim_sunni,Aljaniyah mosque
35.2838125,31.7581945,"3301",muslim_sunni,Abu Horaira Mosque
35.2077796,31.8292949,"3301",muslim_sunni,Bait Hanena Mosque
35.1979074,31.8595437,"3301",muslim_sunni,Abd Al Rhman Bin Owf Mosque
35.0950309,31.9281669,"3301",muslim_sunni,Kufur Ne'mah Cemetery
35.2761523,31.8744696,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ø³Ù„Ø·Ø§Ù† Ø¥Ø¨Ø±Ø§Ù‡ÙŠÙ…
35.1335118,32.1990422,"3301",muslim_sunni,Mosque
34.9889409,32.159584,"3301",muslim_sunni,Ahmed Bin Hanbil Mosque
35.0455911,32.1522748,"3301",muslim_sunni,Omar Bin Al-Khatab Mosque
35.1605984,32.1918927,"3301",muslim_sunni,Farata Mosque
35.0584555,32.1767326,"3301",muslim_sunni,
35.1315602,32.2044756,"3301",muslim_sunni,Mosque
34.980914,32.1637657,"3301",muslim_sunni,Al-Kholafa' Al-Rashdein
34.9917577,32.1561225,"3301",muslim_sunni,Ras Atiyah
35.1305404,32.179311,"3301",muslim_sunni,Abu Bakir
35.0910353,32.1825454,"3301",muslim_sunni,Bin Omaid
35.1261321,32.2069076,"3301",muslim_sunni,Mosque
35.1707248,32.2141539,"3301",muslim_sunni,Jit Big Mosque
35.1712193,32.2120283,"3301",muslim_sunni,Cemetery
35.0555084,32.1779231,"3301",muslim_sunni,
34.9784429,32.1640594,"3301",muslim_sunni,Mosque
35.0195225,32.1405674,"3300",muslim,Ù…Ø³Ø¬Ø¯
34.9913136,32.1581801,"3301",muslim_sunni,Salah Al Din
34.9785217,32.1635626,"3301",muslim_sunni,Mosque
35.1301952,32.2052279,"3301",muslim_sunni,Hajjah Cemetery
34.9765022,32.1657838,"3301",muslim_sunni,Sharhabil Mosque
35.0128446,32.1432071,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯
34.981718,32.1618855,"3301",muslim_sunni,Al Kholafa'
34.9787509,32.161847,"3301",muslim_sunni,Hablah Mosque
35.1717029,32.2105583,"3301",muslim_sunni,Al Salam
35.0364042,32.1725137,"3301",muslim_sunni,Omr Bin Al Khatab
35.1325098,32.2007957,"3301",muslim_sunni,Cemetery
35.0499325,32.1530982,"3301",muslim_sunni,Kufer Thulth Mosque
34.9760168,32.1960282,"3301",muslim_sunni,Mosque
34.980214,32.1945646,"3301",muslim_sunni,Al-Emam Al-Bokhari Mosque
34.968194,32.1961849,"3301",muslim_sunni,Al-Hosain Bin Ali Mosque
34.9632945,32.1932866,"3301",muslim_sunni,Ibn-Taymah Mosque
34.970931,32.1895458,"3301",muslim_sunni,Abo Bakir Al-Sedik Mosque
34.9778455,32.1838817,"3301",muslim_sunni,Mosque
34.9772048,32.1889589,"3301",muslim_sunni,Mosque
34.9790374,32.186444,"3301",muslim_sunni,Mosque
35.4508478,31.8504312,"3301",muslim_sunni,Mosque
35.443875,32.026259,"3301",muslim_sunni,Fasayal Mosque
35.4686414,31.8518865,"3300",muslim,Ù…Ù‚Ø¨Ø±Ø© Ø£Ø±ÙŠØ­Ø§
35.4765353,31.8613631,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø¹Ø«Ù…Ø§Ù† Ø¨Ù† Ø¹ÙØ§Ù†
35.4342777,31.8404738,"3301",muslim_sunni,Aqbat Jabar Cemetery
35.4663345,31.8662075,"3300",muslim,Ù…Ø³Ø¬Ø¯ ÙÙ„Ø³Ø·ÙŠÙ†ÙŠ
35.4510445,31.8559627,"3106",christian_orthodox,Ø§Ù„ÙƒÙ†ÙŠØ³Ø© Ø§Ù„Ø£Ø±Ø«ÙˆØ°ÙƒØ³ÙŠØ©
35.4439679,32.0233297,"3301",muslim_sunni,Fasayel new mosque
35.4656179,31.9560922,"3301",muslim_sunni,Alowja Cemetery
35.437869,31.8382618,"3301",muslim_sunni,Al Abaseyh Mosque
35.4682302,31.9485967,"3301",muslim_sunni,
35.4620239,31.8616693,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ù‡Ø´Ø§Ù… Ø¨Ù† Ø¹Ø¨Ø¯ Ø§Ù„Ù…Ù„Ùƒ
35.4436754,31.8368809,"3301",muslim_sunni,Al Shahed Kasam Mosque
35.4562001,31.856279,"3100",christian,ÙƒÙ†ÙŠØ³Ø©
35.4332637,31.8907167,"3301",muslim_sunni,Al Nwa'meh Cemetery
35.471074,31.9463241,"3301",muslim_sunni,
35.4903018,31.8386545,"3301",muslim_sunni,Al Sheikh Ismael Al Jamal Mosque
35.4652615,31.9429302,"3301",muslim_sunni,Mosque
35.4370084,32.0325889,"3301",muslim_sunni,Fasayel Mosque
35.4402116,31.842702,"3301",muslim_sunni,Mosque
35.4616065,31.8851236,"3300",muslim,Ù…Ù‚Ø¨Ø±Ø©
35.4508911,31.8598122,"3106",christian_orthodox,ÙƒÙ†ÙŠØ³Ø© Ø±Ø§Ù…ÙŠÙƒØ³
35.4313161,31.8727061,"3100",christian,Ø¯ÙŠØ± Ù‚Ø±Ù†Ø·Ù„
35.4374204,31.8611886,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ù…Ø±Ø§Ø¨Ø·ÙŠÙ†
35.4366937,31.8438447,"3301",muslim_sunni,Mosque
35.4497516,31.8612213,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø¹Ù…Ø± Ø¨Ù† Ø§Ù„Ø®Ø·Ø§Ø¨
35.4576461,31.9469602,"3301",muslim_sunni,Mosque
35.4525387,31.8818731,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ø¯Ø¹ÙˆØ©
35.4616203,31.854578,"3301",muslim_sunni,Jericho's Old Mosque
35.4334295,31.8910699,"3301",muslim_sunni,Al Nwa'meh Mosque
35.4561271,31.856911,"3106",christian_orthodox,Ù…Ù‚Ø¨Ø±Ø© Ø§Ù„Ø£ÙˆØ±Ø«ÙˆØ¯ÙˆÙƒØ³
35.435744,31.8386876,"3301",muslim_sunni,Aqbqt Jaber Cemetery
35.4421133,31.8340747,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø¹Ù‚Ø¨Ø© Ø¬Ø¨Ø±
35.2382464,32.1091739,"3300",muslim,Al Haj Hasan Khadir Hasan
35.2333629,32.1048179,"3300",muslim,Ali Bin Abi Talib
35.2389071,32.1099347,"3300",muslim,Abu Bakir
35.1020463,32.1217378,"3301",muslim_sunni,Mosque
35.0998916,32.1279132,"3301",muslim_sunni,Qarawat Bani Hassan
35.0749905,32.1120416,"3301",muslim_sunni,Beddia
35.1387791,32.1310979,"3301",muslim_sunni,Deir Istiya Small Mosque
35.0426781,32.0785741,"3300",muslim,Awlia' Allah
35.1397736,32.1135576,"3301",muslim_sunni,Haris
35.1400078,32.1299609,"3301",muslim_sunni,Deir Istiya Big Mosque
35.0796525,32.0703346,"3301",muslim_sunni,Al Ber Wel Ihsan
35.0234833,32.0651602,"3300",muslim,Dair Al Balout
35.0755385,32.1134969,"3301",muslim_sunni,Beddia Big Mosque
35.177358,32.0837644,"3300",muslim,Al Shuhada'
35.0812952,32.0653521,"3301",muslim_sunni,Kafr Al Deek
35.1577173,32.1183773,"3300",muslim,Kafil Harith
35.0907285,32.1042176,"3301",muslim_sunni,Dar Al Quran
35.1937695,32.1127182,"3301",muslim_sunni,Marwa
35.1407973,32.1308829,"3301",muslim_sunni,Deir Istiya
35.1778576,32.0620563,"3301",muslim_sunni,Khirbet Qeis
35.1479166,32.0682911,"3301",muslim_sunni,Farkha
35.080752,32.0660111,"3301",muslim_sunni,Kafr Al Deek
35.0780138,32.1127431,"3301",muslim_sunni,Beddia
35.1703475,32.0911996,"3300",muslim,Ù…ØµÙ„Ù‰ Ù‚ÙˆØ§Øª Ø§Ù„Ø£Ù…Ù† Ø§Ù„ÙˆØ·Ù†ÙŠ Ø§Ù„ÙÙ„Ø³Ø·ÙŠÙ†ÙŠ
35.1785992,32.090077,"3300",muslim,Abd Al Nasir lablisi
35.0977727,32.1169887,"3301",muslim_sunni,Qarawat Bani Hassan
35.0453366,32.0990794,"3300",muslim,Mosque
35.1009052,32.1284537,"3301",muslim_sunni,Qarawat Bani Hassan
35.0272322,32.0635384,"3300",muslim,The New Mosque
35.1867854,32.084125,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ Ø§Ù„ØµØ­Ø§Ø¨Ø©
35.139219,32.1353731,"3301",muslim_sunni,Deir Istiya
35.0397755,32.0963318,"3300",muslim,The Big Mosque
35.0997981,32.1277444,"3301",muslim_sunni,Qarawat Bani Hassan Big Mosque
35.1511313,32.0700483,"3301",muslim_sunni,Farkha Mosque
35.0202267,32.0666817,"3300",muslim,New Mosque
35.0841007,32.0648951,"3301",muslim_sunni,Kafr Al Deek
35.0995332,32.1295104,"3301",muslim_sunni,Al Shohada'
35.0819542,32.0671381,"3301",muslim_sunni,Kafr Al Deek
35.178221,32.0818602,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø³Ù„ÙÙŠØª Ø§Ù„ÙƒØ¨ÙŠØ±
35.2369481,32.1082601,"3300",muslim,Yasouf
35.1713211,32.0891407,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ø£Ø¨Ø±Ø§Ø±
35.1847481,32.1374788,"3300",muslim,Big Mosque
35.1780591,32.0620507,"3301",muslim_sunni,Khirbet Qeis
35.1965434,32.1116896,"3301",muslim_sunni,Marda
35.2250634,32.1043347,"3300",muslim,Iskaka
35.1446072,32.1289804,"3301",muslim_sunni,Deir Istiya
35.1577151,32.1205427,"3300",muslim,Kafil Harith
35.0509479,32.1073279,"3301",muslim_sunni,Masha
35.2373,32.1088557,"3300",muslim,Yasouf
35.127566,32.316787,"3301",muslim_sunni,Mosque
35.0426514,32.2272847,"3301",muslim_sunni,Al Faroq Mosque
35.1927611,32.1116828,"3301",muslim_sunni,Marda
35.0259807,32.0647969,"3301",muslim_sunni,Omar Bin Al Khatab
35.2253461,32.1038034,"3300",muslim,Al Imam Al Dahabi
35.1711401,32.1221962,"3300",muslim,Mosque
35.108448,32.3696611,"3301",muslim_sunni,Al Qassam Al Kadim
35.0885523,32.1034939,"3301",muslim_sunni,Sarta Cemetery
35.140023,32.1144555,"3301",muslim_sunni,Haris Cemetery
35.0509838,32.1080796,"3301",muslim_sunni,Masha Mosque
35.1423778,32.1150973,"3301",muslim_sunni,Haris
35.0506376,32.1069674,"3301",muslim_sunni,Masha New Masged
35.1091139,32.3331171,"3301",muslim_sunni,Al Balad
35.0279795,32.3061003,"3301",muslim_sunni,Salah Al Din
35.0365803,32.0951527,"3300",muslim,Omar Bin Al Khatab
35.1013573,32.1232006,"3301",muslim_sunni,Dar Al Quran Al Karim
35.0889844,32.1153956,"3301",muslim_sunni,Mosque
35.0449804,32.0779642,"3300",muslim,Yahia Ayash
35.1091765,32.3737448,"3301",muslim_sunni,Abu Bakik
35.1262366,32.3038702,"3301",muslim_sunni,Omar Bin Al Khatab Mosque
35.0393726,32.3183896,"3300",muslim,Al Firdaws Mosque
35.1074514,32.3713134,"3301",muslim_sunni,Salah Al Din
35.0515722,32.3855034,"3301",muslim_sunni,Zita Mosque
35.0359383,32.3335337,"3301",muslim_sunni,Mosque
35.1193973,32.3853285,"3301",muslim_sunni,Omar Ibn Elkhatab
35.0242713,32.3032819,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ù‚Ø³Ø§Ù…
35.1487933,32.2852303,"3301",muslim_sunni,Ramin Big Mosque
35.0716816,32.4109944,"3301",muslim_sunni,Ali Mosque
35.0841787,32.427993,"3301",muslim_sunni,Al Imam Ali Mosque
35.1301851,32.2631446,"3301",muslim_sunni,Al Zahra' Mosque
35.0255176,32.325605,"3301",muslim_sunni,Al Aqsa Mosque
35.0528558,32.3257356,"3301",muslim_sunni,Ktaba Old Mosque
35.0293114,32.3196649,"3300",muslim,Mosque
35.0732691,32.363547,"3301",muslim_sunni,Omar Mosque
35.0378284,32.328873,"3301",muslim_sunni,Al Foqaha'
35.0595271,32.3209909,"3301",muslim_sunni,Omar Bin Al Khatab
35.0722634,32.3694366,"3301",muslim_sunni,Mosque
35.1099099,32.2614398,"3301",muslim_sunni,Safarin New Mosque
35.0673283,32.3738985,"3301",muslim_sunni,Abu Obaida
35.0673918,32.3845105,"3301",muslim_sunni,Mosque
35.052216,32.3268666,"3301",muslim_sunni,Al Rashiden Mosque
35.0764749,32.3521083,"3301",muslim_sunni,Dair Al Ghson Mosque
35.0725779,32.3679898,"3301",muslim_sunni,Tariq Bin Ziad
35.0855977,32.2243248,"3301",muslim_sunni,Kufr Aboush
35.0349402,32.3362319,"3301",muslim_sunni,Shwaikeh Mosque
35.0285084,32.28865,"3301",muslim_sunni,Mosque
35.1332518,32.2598579,"3301",muslim_sunni,Bait Lid Mosque
35.0424532,32.3100856,"3301",muslim_sunni,Zinabah Cemetery
35.1072121,32.4110913,"3301",muslim_sunni,Al Nazlah Al Sharkiah Mosque
35.1238972,32.3179516,"3301",muslim_sunni,Kufr Ruman
35.1307985,32.2617626,"3301",muslim_sunni,Old Mosque
35.0564016,32.3258645,"3301",muslim_sunni,Al Rahman Mosque
35.0714603,32.2242061,"3301",muslim_sunni,Kufr Zibad Mosque
35.0502729,32.2825542,"3301",muslim_sunni,Abu Ghalib Al Jalad
35.0436796,32.3234037,"3301",muslim_sunni,New Mosque
35.1198364,32.3092933,"3301",muslim_sunni,Al Noor
35.1157672,32.3106926,"3301",muslim_sunni,Anabta Cemetery
35.0704818,32.407604,"3301",muslim_sunni,Khalid Bin Al Waled Mosque
35.1110661,32.2973978,"3301",muslim_sunni,Al Lubbad
35.0172396,32.2964565,"3301",muslim_sunni,Mosque
35.1153214,32.3098885,"3301",muslim_sunni,Anabta Cemetery
35.0371491,32.304862,"3301",muslim_sunni,Abu Bakir Al Sidik
35.019599,32.3000321,"3301",muslim_sunni,Artah Big Mosque
35.1110731,32.2619544,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ Ø³ÙØ§Ø±ÙŠÙ† Ø§Ù„Ù‚Ø¯ÙŠÙ…
35.0777815,32.3537699,"3301",muslim_sunni,Omar Bin Al Khatab Al Kadem
35.1531193,32.2892087,"3301",muslim_sunni,Al Nasir Mosque
35.0480163,32.3856738,"3301",muslim_sunni,Al Tarekah Al Khalawatiah Mosque
